Marca,Sistema ,Modelo ,Modo ,Descripcion,Capacidad,Precio,Moneda
TRANE,VRF,4TWH0076R800CAA,Smart-Condensadoras Water Cooled,TVR SMART 76 MBH WC Outdoor 220/50-60/3 C/Anticorrosivo,,19954,USD
TRANE,VRF,4TWH0096R800CAA,Smart-Condensadoras Water Cooled,TVR SMART 96 MBH WC Outdoor 220/50-60/3 C/Anticorrosivo,,22489,USD
TRANE,VRF,4TWH0115R800CAA,Smart-Condensadoras Water Cooled,TVR SMART 115 MBH WC Outdoor 220/50-60/3 C/Anticorrosivo,,26078,USD
TRANE,VRF,4TVC0007RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 7 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,2269,USD
TRANE,VRF,4TVC0009RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 9 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,2316,USD
TRANE,VRF,4TVC0012RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 12 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,2412,USD
TRANE,VRF,4TVC0015RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 15 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,2711,USD
TRANE,VRF,4TVC0018RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 18 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,3083,USD
TRANE,VRF,4TVC0024RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 24 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,3303,USD
TRANE,VRF,FIASMCOMPPNL01,Smart-Evaporadoras-Cassette 4-Way,TVR Smart Compact 4-way Cassette PNL (1.5-7.1KW/5MBH-24MBH),,769,USD
TRANE,VRF,4TVC0027RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 27 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,3666,USD
TRANE,VRF,4TVC0030RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 30 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,3782,USD
TRANE,VRF,4TVC0038RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 38 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,4648,USD
TRANE,VRF,4TVC0048RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 48 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,5511,USD
TRANE,VRF,4TVC0055RF000AA,Smart-Evaporadoras-Cassette 4-Way,TVR SMART 55 MBH 4-way Casette 220-240/50-60/1 (no incluye panel),,617,USD
TRANE,VRF,FIASMFOURPNL01,Smart-Evaporadoras-Cassette 4-Way,TVR Smart Cassette Round Ways PNL (2.2-16KW/7MBH-55MBH),,830,USD
TRANE,VRF,4TVB0005RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 5 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,2065,USD
TRANE,VRF,4TVB0007RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 7 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,2161,USD
TRANE,VRF,4TVB0009RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 9 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,2251,USD
TRANE,VRF,4TVB0012RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 12 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,2345,USD
TRANE,VRF,4TVB0015RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 15 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,2561,USD
TRANE,VRF,4TVB0018RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 18 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,2765,USD
TRANE,VRF,4TVB0024RF000AA,Smart-Evaporadoras-Cassette 4-Way-Compact,TVR SMART 24 MBH Compact 4-way Casette 220-240/50-60/1 (no incluye panel),,,USD
TRANE,VRF,4TVG0007RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 7 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,2491,USD
TRANE,VRF,4TVG0009RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 9 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,2567,USD
TRANE,VRF,4TVG0012RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 12 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,2675,USD
TRANE,VRF,4TVG0015RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 15 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,2981,USD
TRANE,VRF,4TVG0018RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 18 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,3392,USD
TRANE,VRF,4TVG0024RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 24 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,3637,USD
TRANE,VRF,FIASMTWOWAYPNL1A,Smart-Evaporadoras-Cassette 2-Way,TVR Smart Cassette 2 Ways PNL (2.2-7.1KW/7MBH-24MBH),,107,USD
TRANE,VRF,4TVG0027RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 27 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,4147,USD
TRANE,VRF,4TVG0030RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 30 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,4478,USD
TRANE,VRF,4TVG0038RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 38 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,5061,USD
TRANE,VRF,4TVG0048RF000AA,Smart-Evaporadoras-Cassette 2-Way,TVR SMART 48 MBH 2-way Casette 220-240/50-60/1 (no incluye panel),,5162,USD
TRANE,VRF,FIASMTWOWAYPNL2A,Smart-Evaporadoras-Cassette 2-Way,TVR Smart Cassette 2 Ways PNL (5.6-7.1KW/27MBH-48MBH),,684,USD
TRANE,VRF,4TVE0005RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 5 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,2251,USD
TRANE,VRF,4TVE0007RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 7 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,2561,USD
TRANE,VRF,4TVE0009RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 9 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,3083,USD
TRANE,VRF,4TVE0012RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 12 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,3141,USD
TRANE,VRF,4TVE0015RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 15 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,3113,USD
TRANE,VRF,FIASMONEWAYPNL1E,Smart-Evaporadoras-Cassette 1-Way,TVR Smart Cassette 1 Way PNL (1.5KW-4.5KW/5MBH-15MBH),,601,USD
TRANE,VRF,4TVE0018RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 18 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,3474,USD
TRANE,VRF,4TVE0024RF000AA,Smart-Evaporadoras-Cassette 1-Way,TVR SMART 24 MBH 1-way Casette 220-240/50-60/1 (no incluye panel),,3576,USD
TRANE,VRF,FIASMONEWAYPNL2E,Smart-Evaporadoras-Cassette 1-Way,TVR Smart Cassette 1 Way PNL (5.6-7.1KW/18MBH-24MBH),,632,USD
TRANE,VRF,4TVL0005RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 5 MBH Low ESP Ducted 220-240/50-60/1,,1512,USD
TRANE,VRF,4TVL0007RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 7 MBH Low ESP Ducted 220-240/50-60/1,,1569,USD
TRANE,VRF,4TVL0010RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 10 MBH Low ESP Ducted 220-240/50-60/1,,1631,USD
TRANE,VRF,4TVL0012RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 12 MBH Low ESP Ducted 220-240/50-60/1,,1755,USD
TRANE,VRF,4TVL0015RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 15 MBH Low ESP Ducted 220-240/50-60/1,,2045,USD
TRANE,VRF,FIASMDUCTPNL01,Smart-Evaporadoras-Low ESP Duct,TVR Smart Low Esp Duct PNL (1.5.-4.5kw/5MBH-15MBH),,446,USD
TRANE,VRF,4TVL0018RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 18 MBH Low ESP Ducted 220-240/50-60/1,,2127,USD
TRANE,VRF,4TVL0024RF000AA,Smart-Evaporadoras-Low ESP Duct,TVR SMART 24 MBH Low ESP Ducted 220-240/50-60/1,,226,USD
TRANE,VRF,FIASMDUCTPNL02,Smart-Evaporadoras-Low ESP Duct,TVR Smart Low Esp Duct PNL (5.6-7.1kw/18MBH-24MBH),,,USD
TRANE,VRF,4TVD0005RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 5 MBH Mid ESP Ducted 220-240/50-60/1,,1627,USD
TRANE,VRF,4TVD0007RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 7 MBH Mid ESP Ducted 220-240/50-60/1,,1669,USD
TRANE,VRF,4TVD0009RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 9 MBH Mid ESP Ducted 220-240/50-60/1,,1702,USD
TRANE,VRF,4TVD0012RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 12 MBH Mid ESP Ducted 220-240/50-60/1,,1755,USD
TRANE,VRF,4TVD0015RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 15 MBH Mid ESP Ducted 220-240/50-60/1,,2086,USD
TRANE,VRF,4TVD0018RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 18 MBH Mid ESP Ducted 220-240/50-60/1,,2127,USD
TRANE,VRF,4TVD0024RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 24 MBH Mid ESP Ducted 220-240/50-60/1,,226,USD
TRANE,VRF,4TVD0027RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 27 MBH Mid ESP Ducted 220-240/50-60/1,,2458,USD
TRANE,VRF,4TVD0030RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 30 MBH Mid ESP Ducted 220-240/50-60/1,,2725,USD
TRANE,VRF,4TVD0038RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 38 MBH Mid ESP Ducted 220-240/50-60/1,,2897,USD
TRANE,VRF,4TVD0048RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 48 MBH Mid ESP Ducted 220-240/50-60/1,,3064,USD
TRANE,VRF,4TVD0055RF000AA,Smart-Evaporadoras-Mid ESP Duct,TVR SMART 55 MBH Mid ESP Ducted 220-240/50-60/1,,3699,USD
TRANE,VRF,4TVA0018RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 18 MBH High ESP Ducted 220-240/50-60/1,,2158,USD
TRANE,VRF,4TVA0024RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 24 MBH High ESP Ducted 220-240/50-60/1,,2226,USD
TRANE,VRF,4TVA0030RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 30 MBH High ESP Ducted 220-240/50-60/1,,2704,USD
TRANE,VRF,4TVA0038RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 38 MBH High ESP Ducted 220-240/50-60/1,,2847,USD
TRANE,VRF,4TVA0048RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 48 MBH High ESP Ducted 220-240/50-60/1,,3188,USD
TRANE,VRF,4TVA0055RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 55 MBH High ESP Ducted 220-240/50-60/1,,338,USD
TRANE,VRF,4TVA0076RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 76 MBH High ESP Ducted 220-240/50-60/1,,5891,USD
TRANE,VRF,4TVA0095RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 95 MBH High ESP Ducted 220-240/50-60/1,,6098,USD
TRANE,VRF,4TVA0136RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 136 MBH High ESP Ducted 220-240/50-60/1,,8958,USD
TRANE,VRF,4TVA0154RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 154 MBH High ESP Ducted 220-240/50-60/1,,9379,USD
TRANE,VRF,4TVA0192RF000AA,Smart-Evaporadoras-High ESP Duct,TVR SMART 192 MBH High ESP Ducted 220-240/50-60/1,,9929,USD
TRANE,VRF,4TVX0009RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 9 MBH Convertible 220-240/50-60/1,,2142,USD
TRANE,VRF,4TVX0012RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 12 MBH Convertible 220-240/50-60/1,,2201,USD
TRANE,VRF,4TVX0015RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 15 MBH Convertible 220-240/50-60/1,,2456,USD
TRANE,VRF,4TVX0018RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 18 MBH Convertible 220-240/50-60/1,,2516,USD
TRANE,VRF,4TVX0024RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 24 MBH Convertible 220-240/50-60/1,,2651,USD
TRANE,VRF,4TVX0027RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 27 MBH Convertible 220-240/50-60/1,,2813,USD
TRANE,VRF,4TVX0030RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 30 MBH Convertible 220-240/50-60/1,,2947,USD
TRANE,VRF,4TVX0038RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 38 MBH Convertible 220-240/50-60/1,,3435,USD
TRANE,VRF,4TVX0048RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 48 MBH Convertible 220-240/50-60/1,,3783,USD
TRANE,VRF,4TVX0055RF000AA,Smart-Evaporadoras-Convertible,TVR SMART 55 MBH Convertible 220-240/50-60/1,,3935,USD
TRANE,VRF,4TVW0005RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 5 MBH High Wall 220-240/50-60/1,,1326,USD
TRANE,VRF,4TVW0007RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 7 MBH High Wall 220-240/50-60/1,,1341,USD
TRANE,VRF,4TVW0009RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 9 MBH High Wall 220-240/50-60/1,,1367,USD
TRANE,VRF,4TVW0012RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 12 MBH High Wall 220-240/50-60/1,,1602,USD
TRANE,VRF,4TVW0015RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 15 MBH High Wall 220-240/50-60/1,,1705,USD
TRANE,VRF,4TVW0018RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 18 MBH High Wall 220-240/50-60/1,,1758,USD
TRANE,VRF,4TVW0024RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 24 MBH High Wall 220-240/50-60/1,,2243,USD
TRANE,VRF,4TVW0027RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 27 MBH High Wall 220-240/50-60/1,,2294,USD
TRANE,VRF,4TVW0030RF000AA,Smart-Evaporadoras-High Wall,TVR SMART 30 MBH High Wall 220-240/50-60/1,,2363,USD
TRANE,VRF,4TVF0048RF000AA,Smart-Evaporadoras-Fresh Air,TVR SMART 48 MBH Fresh Air Unit 220-240/50-60/1,,383,USD
TRANE,VRF,4TVF0072RF000AA,Smart-Evaporadoras-Fresh Air,TVR SMART 72 MBH Fresh Air Unit 220-240/50-60/1,,607,USD
TRANE,VRF,4TVF0095RF000AA,Smart-Evaporadoras-Fresh Air,TVR SMART 95 MBH Fresh Air Unit 220-240/50-60/1,,6207,USD
TRANE,VRF,4TVF0136RF000AA,Smart-Evaporadoras-Fresh Air,TVR SMART 136 MBH Fresh Air Unit 220-240/50-60/1,,8529,USD
TRANE,VRF,4TVF0154RF000AA,Smart-Evaporadoras-Fresh Air,TVR SMART 154 MBH Fresh Air Unit 220-240/50-60/1,,9478,USD
TRANE,VRF,4TVF0192RF000AA,Smart-Evaporadoras-Fresh Air,TVR SMART 192 MBH Fresh Air Unit 220-240/50-60/1,,10775,USD
TRANE,VRF,4TVJ0005RF000AA,Smart-Evaporadoras-Console,TVR SMART 5 MBH Console 220-240/50-60/1,,2711,USD
TRANE,VRF,4TVJ0007RF000AA,Smart-Evaporadoras-Console,TVR SMART 7 MBH Console 220-240/50-60/1,,2818,USD
TRANE,VRF,4TVJ0010RF000AA,Smart-Evaporadoras-Console,TVR SMART 10 MBH Console 220-240/50-60/1,,2924,USD
TRANE,VRF,4TVJ0012RF000AA,Smart-Evaporadoras-Console,TVR SMART 12 MBH Console 220-240/50-60/1,,303,USD
TRANE,VRF,4TVJ0015RF000AA,Smart-Evaporadoras-Console,TVR SMART 15 MBH Console 220-240/50-60/1,,3101,USD
TRANE,VRF,4TVJ0018RF000AA,Smart-Evaporadoras-Console,TVR SMART 18 MBH Console 220-240/50-60/1,,,USD
TRANE,VRF,4TVM0024RF000AA,Smart-Evaporadoras-Hydrobox,TVR SMART HYDRO MODULE 24 MBH 220-240/50/60/1,,10024,USD
TRANE,VRF,4TVM0048RF000AA,Smart-Evaporadoras-Hydrobox,TVR SMART HYDRO MODULE 48 MBH 220-240/50/60/1,,10526,USD
TRANE,VRF,4TVM0096RF000AA,Smart-Evaporadoras-Hydrobox,TVR SMART HYDRO MODULE 96 MBH 220-240/50/60/1,,11017,USD
TRANE,VRF,FIASMFTCTM6,Smart-Accesorios,TVR Smart filter Merv6 for round way 4 cassette,,102,USD
TRANE,VRF,FIASMFTHSP64A,Smart-Accesorios,TVR Smart filter Merv6 for small case of High ESP duct (76MBH-95MBH),,205,USD
TRANE,VRF,FIASMFTHSP65A,Smart-Accesorios,TVR Smart filter Merv6 for big case of High ESP duct (136MBH-192MBH),,249,USD
TRANE,VRF,FIASMFTLSP61A,Smart-Accesorios,TVR Smart filter Merv6 for small case of Med ESP duct (5MBH-15MBH),,123,USD
TRANE,VRF,FIASMFTMSP62A,Smart-Accesorios,TVR Smart filter Merv6 for big case of Med ESP duct (18MBH-30MBH),,143,USD
TRANE,VRF,FIASMFTMSP63A,Smart-Accesorios,TVR Smart filter Merv6 for big case of Med ESP duct (48MBH-55MBH),,161,USD
TRANE,VRF,TERV0090RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 90CFM 220-240/50/60/1,,5162,USD
TRANE,VRF,TERV0150RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 150CFM 220-240/50/60/1,,6521,USD
TRANE,VRF,TERV0200RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 200CFM 220-240/50/60/1,,7421,USD
TRANE,VRF,TERV0300RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 300CFM 220-240/50/60/1,,826,USD
TRANE,VRF,TERV0470RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 470CFM 220-240/50/60/1,,10706,USD
TRANE,VRF,TERV0600RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 600CFM 220-240/50/60/1,,13096,USD
TRANE,VRF,TERV1200RF0AA,Smart-Accesorios,TVR SMART ENERGY RECOVERY VENTILATOR 1200CFM 220-240/50/60/1,,2066,USD
TRANE,VRF,TODK02SMHP,Smart-Accesorios,TVR Smart HP Refrigerant Joint 2 ODU,,373,USD
TRANE,VRF,TODK02SMHR,Smart-Accesorios,TVR Smart HR Refrigerant Joint 2 ODU,,828,USD
TRANE,VRF,TODK02SMWC,Smart-Accesorios,TVR Smart filter Merv6 for round way 4 cassette,,715,USD
TRANE,VRF,TODK03SMHP,Smart-Accesorios,TVR Smart HP Refrigerant Joint 3 ODU,,777,USD
TRANE,VRF,TODK03SMHR,Smart-Accesorios,TVR Smart HR Refrigerant Joint 3 ODU,,1915,USD
TRANE,VRF,TODK03SMWC,Smart-Accesorios,TVR Smart filter Merv6 for round way 4 cassette,,1656,USD
TRANE,VRF,TODK04SMHR,Smart-Accesorios,TVR Smart HR Refrigerant Joint 4 ODU,,3312,USD
TRANE,VRF,TRDK01SMHP,Smart-Accesorios,TVR Smart HP IDU Refrigerant Joint ＜ 33.5 kW/115MBH),,293,USD
TRANE,VRF,TRDK01SMHR,Smart-Accesorios,TVR Smart HR IDU Refrigerant Joint ＜33.5kW/115MBH,,828,USD
TRANE,VRF,TRDK02SMHP,Smart-Accesorios,TVR Smart HP IDU Refrigerant Joint 33.5kW/115MBH ≤ Tcap ＜50.6 kW/170MBH,,332,USD
TRANE,VRF,TRDK02SMHR,Smart-Accesorios,TVR Smart HR IDU Refrigerant Joint 33.5kW/115MBH ≤ Tcap ＜50.6kW/170MBH,,849,USD
TRANE,VRF,TRDK03SMHP,Smart-Accesorios,TVR Smart HP IDU Refrigerant Joint 50.6kW/170MBH ≤ Tcap ＜72 kW/249MBH,,513,USD
TRANE,VRF,TRDK03SMHR,Smart-Accesorios,TVR Smart HR IDU Refrigerant Joint 50.6kW/170MBH ≤ Tcap ＜73kW/249MBH,,1013,USD
TRANE,VRF,TRDK04SMHP,Smart-Accesorios,TVR Smart HP IDU Refrigerant Joint 73 kW/249MBH ≤ Tcap ＜135 kW/459MBH,,673,USD
TRANE,VRF,TRDK04SMHR,Smart-Accesorios,TVR Smart HR IDU Refrigerant Joint 73kW/249MBH ≤ Tcap ＜135kW/459MBH,,1553,USD
TRANE,VRF,TRDK05SMHP,Smart-Accesorios,TVR Smart HP IDU Refrigerant Joint 135 kW/459MBH ≤ Tcap,,821,USD
TRANE,VRF,TRDK05SMHR,Smart-Accesorios,TVR Smart HR IDU Refrigerant Joint 135kW/459MBH ≤ Tcap,,2065,USD
TRANE,VRF,TSMAHUKIT01A,Smart-Accesorios,TVR Smart AHUKIT 3.5≤X≤7KW (12MBH-24MBH),,1656,USD
TRANE,VRF,TSMAHUKIT02A,Smart-Accesorios,TVR Smart AHUKIT 7＜X≤14KW (24MBH-48MBH),,176,USD
TRANE,VRF,TSMAHUKIT03A,Smart-Accesorios,TVR Smart AHUKIT 14<X≤28KW (48MBH-95MBH),,1789,USD
TRANE,VRF,TSMAHUKIT04A,Smart-Accesorios,TVR Smart AHUKIT 28＜X≤56KW (95MBH-192MBH),,2329,USD
TRANE,VRF,TSMAHUKIT05A,Smart-Accesorios,TVR Smart AHUKIT 56＜X≤73KW (192MBH-249MBH),,2433,USD
TRANE,VRF,TSMVPBOX01A,Smart-Accesorios,TVR Smart HR vavle pipe box Max.capacity of indoor≤11.2kW/38MBH,,2065,USD
TRANE,VRF,TSMVPBOX02A,Smart-Accesorios,TVR Smart HR valve pipe box 11.2kW/38MBH ＜Max.capacity of indoor≤18kW/61MBH,,2169,USD
TRANE,VRF,TSMVPBOX03A,Smart-Accesorios,TVR Smart HR valve pipe box 18kW/61MBH ＜Max.capacity of indoor≤28kW/96MBH,,264,USD
TRANE,VRF,TSMVPBOX04A,Smart-Accesorios,TVR Smart HR valve pipe box Max.capacity of indoor≤45kW/155MBH,,9885,USD
TRANE,VRF,TCONTCCMA164A,Smart-Controles,TVR Smart Modbus Gateway (max 64 IDU),,342,USD
TRANE,VRF,TCONTCCMA1ADB,Smart-Controles,TVR Smart Modbus Gateway (max 128 IDU),,1191,USD
TRANE,VRF,TCONTCCMHCM01A,Smart-Controles,TVR Smart Modbus RTU Protocol (PC Version),,1729,USD
TRANE,VRF,TCONTCCMHCM03A,Smart-Controles,TVR Smart Interface BACnet ip Modbus ip,,3074,USD
TRANE,VRF,TCONTCCMHCM04A,Smart-Controles,TVR™ Smart/U-Match/Multi Bacnet Gateway,,45368,USD
TRANE,VRF,TCONTCCMIGU02A,Smart-Controles,TVR Smart Energy Builting Protocol Adapter,,1398,USD
TRANE,VRF,TCONTCCMIGU07A,Smart-Controles,TVR Smart Lonworks Gateway (max 32 IDU),,6831,USD
TRANE,VRF,TCONTCCMSA164,Smart-Controles,TVR™ Smart/U-Match/Multi Central Controller up to 64 units,,4032,USD
TRANE,VRF,TCONTCCMYCZ256,Smart-Controles,TVR™ Smart/U-Match/Multi Central Controller 256 units,,56,USD
TRANE,VRF,TCONTSA164DBI,Smart-Controles,TVR Smart WiFi Module Control,,182,USD
TRANE,VRF,TCONTSM101AFK,Smart-Controles,TVR Smart Wired controller Premium,,570,USD
TRANE,VRF,TCONTSM101DCT,Smart-Controles,TVR Smart Wired Controller Black Wi-Fi,,770,USD
TRANE,VRF,TCONTSM101DB,Smart-Controles,TVR Smart Infrared Signal Receiver,,78,USD
TRANE,VRF,TCONTSM301AFK,Smart-Controles,TVR Smart Wired Controller Standard,,264,USD
TRANE,VRF,TCONTSMA1CDBT,Smart-Controles,"TVR Smart 12.5"" LCD Touch Screen Centralized Controller",,13728,USD
TRANE,VRF,TCONTSMBTMODULE,Smart-Controles,TVR Smart Bluetooth module,,316,USD
TRANE,VRF,TCONTSMCB24V,Smart-Controles,TVR Smart Convert Board 24V,,223,USD
TRANE,VRF,TCONTSMCBTP,Smart-Controles,TVR Smart Convert Board Third Party,,259,USD
TRANE,VRF,TCONTSMHQS01,Smart-Controles,TVR™ Smart Wireless Controller,,161,USD
TRANE,VRF,TCONTSMREP01,Smart-Controles,TVR Smart signal repeater module,,281,USD
TRANE,VRF,TCONTSMSERV01,Smart-Controles,TVR Smart After service management tool,,301,USD
TRANE,VRF,TCONTSMVALV01,Smart-Controles,TVR Smart Service tool for closing the valve when power short supply. The site using separate circuit breaker for each indoor unit.,,205,USD
TRANE,VRF,TCONTSMZBWM01,Smart-Controles,TVR Smart ZigBee Master wireless module,,161,USD
TRANE,VRF,TCONTSMZBWM02,Smart-Controles,TVR Smart ZigBee Slave wireless module,,171,USD
TRANE,VRF,TCONTSMZBWM03,Smart-Controles,TVR Smart ZigBee Repeater wireless module,,182,USD
TRANE,VRF,TCONTSMZBWM04,Smart-Controles,TVR Smart ZigBee Configuration Tool wireless,,,USD
TRANE,VRF,4TVY0096H8000AA,PRO,*HASTA AGOTAR EXISTENCIAS* TVR PRO ODU CO 220V 3PH 96 MBH,,17177,USD
TRANE,VRF,4TVY0115H8000AA,PRO,*HASTA AGOTAR EXISTENCIAS* TVR PRO ODU CO 220V 3PH 115 MBH,,19088,USD
TRANE,VRF,4TVY0140H8000AA,PRO,*HASTA AGOTAR EXISTENCIAS* TVR PRO ODU CO 220V 3PH 140 MBH,,20555,USD
TRANE,VRF,4TVY0249H8000AA,PRO,*HASTA AGOTAR EXISTENCIAS* TVR PRO ODU CO 220V 3PH 249 MBH,,39042,USD
TRANE,VRF,4TVH0027HF000AA,Mini Plus,TVR Mini Plus ODU 220V 1PH 27 MBH,,817,USD
TRANE,VRF,4TVH0036HF000BA,Mini Plus,TVR Mini Plus ODU 220V 1PH 34 MBH,,8651,USD
TRANE,VRF,4TVH0042HF000AA,Mini Plus,TVR Mini Plus ODU 220V 1PH 41 MBH,,9436,USD
TRANE,VRF,4TVH0048HF000AA,Mini Plus,TVR Mini Plus ODU 220V 1PH 48 MBH,,10098,USD
TRANE,VRF,4TVH0052HF000AA,Mini Plus,TVR Mini Plus ODU 220V 1PH 52 MBH,,10466,USD
